key,visitor_id,call_id,chat_id,external_id,form2lead_id,tickets_id
"event:819256","ice","","","ext_6mctc","f2l_3ykea",""
"event:871260","205","","chat_17m2h","ext_73y2q","f2l_ivcrd",""
"event:669067","6nv","call_1ksab","chat_ngytd","","f2l_wxu5n","ticket_xwzzz"
"event:157774","1ly","","chat_wnlee","ext_7hegq","f2l_uoa5z","ticket_o8ca7"
"event:269950","se9","call_k2w1j","","ext_aeu98","f2l_yzp2g","ticket_1d1ij"
"event:821435","8op","call_e2zh1","","","f2l_vh0bu",""
"event:735073","wwg","call_b73j4","chat_k0phe","ext_2srxv","f2l_d8xap","ticket_31enh"
"event:393480","uol","call_mo1ag","chat_cbw5i","ext_qb7i5","f2l_wjbzy","ticket_xn548"
"event:22885","puc","call_jg6ru","chat_ab4bw","ext_cwtyw","f2l_78a7s","ticket_3wdmf"
"event:925787","ws7","call_rhdd3","","ext_axolz","f2l_dg578","ticket_dv9i4"
"event:715560","oen","call_bcljl","chat_w2wes","ext_5qqp2","","ticket_c2vgj"
"event:6307","th9","call_f4dxw","chat_seoj1","ext_rmfz4","f2l_v87gt",""
"event:365427","qju","call_kzjud","chat_ckwix","ext_r37w7","f2l_165mp","ticket_egfqv"
"event:926620","57a","call_rovl0","chat_yj8i1","ext_795j3","f2l_8fgwk","ticket_m84zf"
"event:823629","188","call_r53vx","chat_kx0k9","ext_rx4c8","","ticket_z2pus"
"event:974068","nzq","call_m1u2h","","","",""
"event:643018","70m","","","ext_ro7qv","f2l_pipn8","ticket_9zd1l"
"event:82430","4u6","call_29l8p","chat_4pnex","ext_mksar","f2l_angfx",""
"event:448099","67l","call_zsvjc","chat_jwdd8","","f2l_h1jpw","ticket_86cja"
"event:529098","8pz","","","ext_ti8ju","f2l_x9e0b","ticket_c98gz"
"event:857384","wru","","","ext_g9wdo","f2l_vh0w7","ticket_u0dcx"
"event:357409","5pc","","chat_ni5u5","ext_2fmtc","f2l_kev5q",""
"event:113810","d7n","call_jhn79","chat_stc0f","ext_6dby9","f2l_lji38","ticket_gponm"
"event:355259","owz","","chat_w5ngo","ext_jqil9","f2l_vv8oc","ticket_2c1eb"
"event:829945","l2y","","chat_yzc2p","","f2l_ez53d","ticket_yht1j"
"event:322568","eda","","chat_usjzo","ext_49f2h","f2l_yi0gz","ticket_263j0"
"event:709830","go5","call_yken3","","ext_tttx3","f2l_x4w3n",""
"event:503649","rdi","call_ne4n8","","ext_kebie","","ticket_dlkkp"
"event:980541","r5a","","","ext_za5xq","","ticket_8l3ul"
"event:986068","ag9","call_ity2y","chat_yihd9","","f2l_45iol","ticket_d1qqf"
"event:38797","1yj","call_ta0p9","","ext_8qj1v","",""
"event:702049","cw4","call_k72kq","chat_b65d7","","f2l_1mra2","ticket_4casz"
"event:352276","ycm","call_mhito","","","","ticket_enxyy"
"event:279312","jqy","call_whuj5","chat_agmvx","ext_pynk5","f2l_ycr70","ticket_v6wfo"
"event:72840","77u","","","ext_gl9ih","f2l_0f6ei","ticket_iowt0"
"event:187797","5xh","call_ghzsl","chat_yyq1c","","f2l_jafob","ticket_594os"
"event:421083","doi","","chat_vegkf","ext_tb46s","f2l_9tplc","ticket_k7t62"
"event:638538","hbd","call_nru5r","chat_y985g","ext_54m3u","","ticket_uf71k"
"event:497847","e6e","call_vqvdc","chat_ewuws","ext_dtb2r","f2l_w4mkf","ticket_wr6fa"
"event:226594","xeo","","","ext_j9k6p","f2l_ubfpb","ticket_d5pn4"
"event:189177","k1q","call_c8aos","chat_1v27p","ext_n051n","","ticket_wxo9d"
"event:909447","x9t","","chat_vulzz","","f2l_12wl4",""
"event:506525","762","call_x6hft","chat_qryka","ext_5kabz","f2l_psexl","ticket_xdwv3"
"event:2461","qce","call_46zi1","chat_ng4ou","ext_y1fjg","f2l_tcy2d",""
"event:320128","w0o","call_ttroy","chat_j4599","ext_l81e5","f2l_8wzjm",""
"event:863918","0is","","chat_26hni","ext_ub9pe","f2l_0dpp4",""
"event:900660","chr","call_4a8ie","chat_1v3nc","ext_gdkh1","","ticket_1rtpj"
"event:146774","mtf","call_ot1bn","chat_emrpj","ext_1rw16","f2l_7wxmk",""
"event:41379","c2p","call_rbp4o","","ext_4n5b2","f2l_rodwl",""
"event:192289","fc6","","chat_gobl7","ext_urcs7","f2l_g3z5w","ticket_xeu13"
"event:246501","4vz","call_wm7i3","chat_a0stf","ext_1uj34","f2l_9oq4n","ticket_rp0nw"
"event:655407","lh4","call_f6eh6","chat_r8nsm","","f2l_zelwm",""
"event:948725","on0","call_s6cq0","chat_vua32","ext_fdl66","f2l_u2q1t","ticket_77y6y"
"event:21739","d9c","","chat_6qxa9","","f2l_64x6q",""
"event:415694","m36","","chat_b12bp","ext_sgxy9","f2l_gfycu","ticket_q371p"
"event:393601","oam","","chat_ke2ys","","f2l_0i1io","ticket_suvc4"
"event:210894","9iy","call_lm1xi","chat_y329c","","","ticket_2fbme"
"event:214740","wnz","call_8jyt2","","ext_jwlmt","f2l_51or6","ticket_x4f9y"
"event:825689","2m4","","","","f2l_ciyd9","ticket_q58ic"
"event:493453","xcw","call_eadmu","chat_1dwbz","","",""
"event:481513","lgk","call_nl9sc","","ext_jqi2e","f2l_bbkfj","ticket_zvhr2"
"event:788291","iw7","call_diz5w","","ext_35w3b","f2l_d7y7b","ticket_5bc39"
"event:176413","m3i","","chat_c9xze","","f2l_2vkvo","ticket_6ypt8"
"event:130701","h9x","call_vacfk","","ext_a2wsn","f2l_5325n","ticket_xaivo"
"event:42789","lj7","call_fpuev","chat_69v8d","","","ticket_33fnx"
"event:906858","r7d","","chat_x6u2z","ext_uhdnk","f2l_g82qs",""
"event:917678","wg9","call_jswd3","","","f2l_zlhdz","ticket_31nfs"
"event:245454","lie","","","ext_wgvkd","","ticket_ig7p1"
"event:70685","jbi","call_r6sc7","chat_jnbap","ext_rq7ts","f2l_gd0cu",""
"event:610960","eii","call_chuak","chat_o1e0v","ext_q0joh","f2l_oxbka",""
"event:502152","vev","call_wpp6b","","ext_mke5k","","ticket_ec2v5"
"event:413405","j09","call_kdeth","chat_b8rst","ext_ensd6","f2l_a4ij8",""
"event:162971","teq","call_b739g","chat_qir9r","ext_sbt1h","f2l_40svn","ticket_kl22r"
"event:906048","l3r","call_dz8cy","chat_utv20","ext_pqzw5","f2l_6wbqx",""
"event:315900","w7s","","","","f2l_u55l5","ticket_lg239"
"event:536776","ozw","call_qb82n","chat_9ue81","ext_y8e5o","f2l_6s6pa","ticket_tvhel"
"event:878902","50h","call_omd1s","","ext_xio13","f2l_df221","ticket_aam9s"
"event:709918","tk5","call_87q1c","chat_idlq0","ext_yth4w","f2l_6rbeb",""
"event:81868","2b6","call_zph7j","chat_08yep","ext_13a36","f2l_ktee7","ticket_e0ipj"
"event:695729","h3m","call_vcbqb","chat_5tq27","","f2l_4lcp4","ticket_h3q38"
"event:227394","ld7","call_gzzmk","chat_ti5kg","ext_xmesu","",""
"event:701387","a5e","","chat_gcgok","","f2l_dk84x","ticket_f3lj3"
"event:180613","n48","","chat_c9vh3","","f2l_j1ir6","ticket_qul9a"
"event:560529","j5b","call_1oz91","chat_y9osv","","f2l_oi0xh",""
"event:17658","ur1","","chat_86fpm","ext_dskj6","","ticket_jwyif"
"event:274506","qqz","call_qt17f","","ext_dmnq1","f2l_phncz","ticket_ick0s"
"event:543262","vjt","","chat_3rzsl","","",""
"event:887179","9ix","","chat_5hadl","ext_2myq4","f2l_k8xpw","ticket_vrepl"
"event:939267","19s","call_re0ww","chat_bglb7","","","ticket_nseb2"
"event:131988","gh8","","","ext_g82un","f2l_0sct5","ticket_8dq0d"
"event:950919","ww1","call_3gnfi","","ext_t54fz","",""
"event:599682","hsg","","chat_70zvd","","f2l_ihfef",""
"event:651253","rgg","call_kecg8","chat_9ty5a","ext_20gvx","","ticket_b3ie6"
"event:866514","317","","","ext_c2caw","f2l_qc72l","ticket_v8cwq"
"event:329899","eg5","","chat_ue9ov","ext_ah6aj","f2l_274m7","ticket_2v9mw"
"event:593767","1vj","call_ipka1","chat_94unp","ext_vknhl","","ticket_ap7vf"
"event:678769","1xr","call_nk6z4","chat_o06q8","ext_uew8o","","ticket_6hu2z"
"event:588507","cr4","call_4ra2o","chat_45jph","ext_s5rzv","",""
"event:845100","o38","call_k7tls","chat_uo6b9","ext_xyqn2","f2l_vxvwq",""
"event:979467","pwk","call_8dpk6","","","f2l_tvnv6","ticket_u23df"
"event:620127","9r0","call_6yso3","chat_uwghr","ext_pfzpo","f2l_khydu","ticket_th655"
"event:99966","snv","call_l9oac","chat_mfl7h","ext_ur6kq","","ticket_en5hn"
"event:961826","xmd","","chat_z1o0b","","f2l_3h5kh","ticket_vhpwk"
"event:301103","x6h","call_6keg4","chat_6keh5","","f2l_2ncym",""
"event:188326","8d2","call_jjn58","chat_93xkj","ext_pmmjl","f2l_7ubk9","ticket_w5czd"
"event:151501","4rl","call_1mbnc","","ext_70jr0","f2l_jlh6u","ticket_evxvj"
"event:764106","ogr","call_vvkka","chat_2obms","ext_2reot","","ticket_iwv6f"
"event:246746","zjc","call_d7umk","chat_kcnlg","ext_6ytdh","",""
"event:339046","qjz","","chat_7vae0","ext_x4acb","","ticket_h9xa0"
"event:289436","gjm","call_roqrh","chat_niawg","ext_4ytnj","f2l_vqyuo","ticket_f13l8"
"event:792992","4yg","","chat_q5fgi","ext_8yibm","f2l_ssntk","ticket_fphvi"
"event:636552","fe3","call_vzwzv","chat_lqx3y","ext_6dend","","ticket_l71kb"
"event:277067","3w1","","","ext_gkgks","f2l_yquvr","ticket_t0umj"
"event:697657","fhz","","chat_wiyl8","","","ticket_5qlnz"
"event:12436","l3h","call_7uwjl","chat_4oydk","","f2l_fdogr",""
"event:403160","2ji","","","","","ticket_4kst8"
"event:76578","5ul","call_pdwlb","chat_3gqll","","f2l_209yn","ticket_qn8t9"
"event:538089","sqs","","chat_oe3qf","ext_uk1za","f2l_fu21t",""
"event:338981","xbj","call_fvqya","chat_lxsc3","ext_bxciy","f2l_mgxzj","ticket_34uz2"
"event:57912","7ez","","chat_2zl9p","ext_5ij6q","","ticket_38l15"
"event:857306","e3a","call_r596y","chat_k21hi","ext_taulc","f2l_vuu2w","ticket_vawvr"
"event:194848","5qo","call_d2sb8","chat_8l7yw","ext_20gf9","f2l_nm889",""
"event:814692","o8v","call_4kvq8","","","f2l_abacq","ticket_fl5y9"
"event:682212","35f","call_ywsdd","chat_qlhzl","ext_6189z","f2l_alx60","ticket_23z72"
"event:36030","039","call_v0ybo","chat_owcs6","ext_oeyeh","f2l_9htjk","ticket_6hq4s"
"event:543143","jus","","chat_dhgta","","f2l_h1y32","ticket_9bo0j"
"event:671638","51r","call_c810x","","ext_opeda","f2l_hbio3","ticket_7t67u"
"event:822701","tsl","call_g4tiu","chat_ylr90","ext_al3i8","f2l_2w0hk","ticket_oz0nm"
"event:610831","ucu","","","ext_pnd12","f2l_6kyyf","ticket_1qn9j"
"event:257689","xh3","","","ext_a6bdj","","ticket_nwx5d"
"event:350664","2q7","","chat_8ce8w","ext_9pqsz","f2l_q5vb5","ticket_e8bkk"
"event:628972","xhy","call_oekwu","","ext_664zz","","ticket_dxndv"
"event:898128","2gb","call_tie37","chat_oudyc","","f2l_e3dkh","ticket_fxttj"
"event:4209","rjp","call_4h4ky","chat_0m31f","","f2l_57vle",""
"event:69490","c6k","","chat_pe8eg","","","ticket_58l8z"
"event:682650","vfa","call_im8gm","chat_7ftx7","ext_a14pu","f2l_x5cxt","ticket_o7ni6"
"event:24423","l5g","","chat_cqcni","","f2l_ketkp","ticket_op9o8"
"event:678856","pi9","call_vtti8","","","f2l_iq717",""
"event:838711","jgq","call_mdrv1","","ext_z415c","",""
"event:405250","z05","","chat_o0roi","ext_mx55o","f2l_mgs5z",""
"event:991668","vps","call_1z1jt","","","","ticket_l7nus"
"event:158147","tix","","chat_u40zr","ext_9i6kl","f2l_k1v4p","ticket_acehj"
"event:170300","mp3","call_ny9zs","chat_srbl1","ext_lc3aa","f2l_kglqh",""
"event:325979","6gf","call_arvf6","chat_237pz","ext_m7ivp","f2l_037s7","ticket_asrgd"
"event:369997","z98","","","ext_8ssn9","f2l_iywwx","ticket_jduzh"
"event:470673","sgh","call_vef5m","","ext_mvmej","","ticket_txtap"
"event:885685","fp3","call_9vrvk","","","f2l_mjrnl",""
"event:162880","vg4","call_bzorb","","","f2l_7eh5y","ticket_cjq2e"
"event:364961","u7x","call_mduc7","","ext_ln2mz","f2l_rm4qd","ticket_mz9n9"
"event:917715","m08","","chat_uunq4","ext_w5esy","f2l_cn94t","ticket_gz1x3"
"event:671813","ns0","","chat_s5oyd","ext_kgpc8","f2l_97cmk","ticket_a2s59"
"event:310913","rs3","","","ext_tjppp","f2l_8j1ws","ticket_p7w46"
"event:518367","mo2","call_lod84","","","f2l_9qc0s","ticket_fvfzd"
"event:61648","yjv","call_w7zm9","","ext_4ndp8","","ticket_gkp6q"
"event:959125","toc","call_c9309","chat_jw6ng","","f2l_rofuh","ticket_shgn9"
"event:159751","4yn","call_tsf68","","ext_dpmfd","f2l_5l8yy",""
"event:981859","8u7","call_9fa3u","chat_qcsws","ext_pvjga","f2l_ti031","ticket_a1zs8"
"event:128407","xym","call_ipoct","chat_c1k32","","f2l_fuw7q","ticket_o0hr9"
"event:650358","0z4","call_xggk4","chat_kj6o7","ext_s7ync","f2l_8yoqd",""
"event:600150","l53","","chat_5nbc6","ext_6xu23","","ticket_qji11"
"event:222320","x5v","call_ttrxs","","","f2l_m44w2","ticket_n66ki"
"event:863798","vxf","","chat_fetel","ext_x15y6","",""
"event:339498","cf2","call_pvfev","chat_f55d8","ext_wn1tf","f2l_37rhv",""
"event:359460","a49","call_uoojn","chat_ulp4j","","f2l_0mlni",""
"event:709435","l9d","","chat_o4g39","ext_8n9dk","","ticket_eeono"
"event:122457","19n","call_e0dtn","chat_ygdch","ext_akk7n","f2l_y5ooa","ticket_lica4"
"event:405613","93g","","chat_6w9sd","ext_ymai9","","ticket_pp28v"
"event:102176","c63","","chat_b6san","","","ticket_no2x2"
"event:46974","muf","call_bx9dv","chat_kzdu2","ext_qcqtf","f2l_7o17t","ticket_or8h8"
"event:113453","a5g","call_uwtce","chat_zw38t","ext_4xkkv","f2l_k1h23","ticket_gokw1"
"event:270714","8l7","","","ext_rq158","f2l_og0ay","ticket_yngs4"
"event:591397","6dw","call_a2h3q","chat_mhntd","ext_71aou","f2l_38tdq",""
"event:857318","fkh","call_ks97i","chat_33l05","","","ticket_omnhf"
"event:395243","0tf","call_9kz57","chat_if015","","","ticket_twb1i"
"event:223978","g0j","","","","f2l_vr5rt","ticket_f394y"
"event:477963","wrb","call_hkcv4","","","","ticket_geu9l"
"event:505876","lsw","call_67fka","","ext_fq9cm","f2l_72ic1","ticket_d1lck"
"event:926917","rfb","","chat_jiw1g","ext_nps9r","","ticket_wbhav"
"event:750841","2uo","","chat_s8yec","ext_t0s4m","f2l_0rdbo","ticket_ad6dd"
"event:171861","bdc","call_nae94","chat_kz2zy","","f2l_g4wh0","ticket_9q9t1"
"event:577473","j4z","call_03g8h","chat_no7ry","","f2l_zvowb",""
"event:327592","l0t","call_co2m3","","ext_fyax7","f2l_bc4bq","ticket_an2mk"
"event:144143","370","call_zkuxv","chat_to1yp","","f2l_w6mv3","ticket_76ycg"
"event:147544","7t6","","chat_zpw7g","ext_32c15","f2l_fwlww",""
"event:152832","be2","call_kmynn","chat_ymlwu","","","ticket_gnkkl"
"event:312342","yf3","call_b9923","chat_6mv8t","ext_afk7a","f2l_yau8a","ticket_1qup7"
"event:582353","cyw","call_iyop1","","ext_yazp6","f2l_4kujc","ticket_metf3"
"event:753916","zus","call_fz4di","","","f2l_8a6lv","ticket_qrn3t"
"event:63713","wgz","","","","f2l_7lqm5","ticket_4ofx3"
"event:579258","bsf","call_lzj10","","","","ticket_go2bw"
"event:776455","ac5","call_cujfb","chat_yje4m","ext_228kt","","ticket_8eute"
"event:598256","6qr","call_okcif","chat_tseie","ext_kc45j","","ticket_tam15"
"event:940575","u42","","","ext_jnuei","","ticket_20iea"
"event:575722","7q7","","chat_coa8o","ext_oq4nl","","ticket_ah6nu"
"event:367589","wak","","","","f2l_ugb6c","ticket_3udy8"
"event:411529","rth","call_0e3em","chat_3l5vt","","f2l_x2nse","ticket_4jgqv"
"event:177312","rf3","","","ext_bd7qt","f2l_7a7ay",""
"event:770277","qcy","call_qhqnk","chat_6u1tk","ext_3vkyt","f2l_gj1pf","ticket_q83ym"
"event:769510","1v5","call_10xgl","","ext_cmwxd","f2l_c51ph","ticket_ylde7"
"event:282559","uz1","","chat_xkylx","","f2l_15cl4",""
"event:185766","6s0","call_zvmht","chat_r5nen","ext_erhpq","f2l_mn8x6","ticket_poow2"
"event:199475","52h","call_sk8z2","chat_an6kj","ext_qt9k2","","ticket_84upr"
"event:647089","jq1","call_y8c6q","","ext_kp7zy","","ticket_n1znn"
"event:438296","rth","call_pj681","chat_gf3ln","ext_44bv3","f2l_efq4m","ticket_03yr6"
"event:986139","cjh","call_ifjg7","chat_d0q5k","","f2l_f9bba",""
"event:489238","ea1","call_566hb","chat_ij74b","","",""
"event:948889","97u","call_mf2hf","","ext_lvf0x","","ticket_6nvnk"
"event:245645","slu","call_qxmg1","chat_ohrd1","ext_5f2s7","f2l_lt0ll","ticket_vyp7u"
"event:808229","7xc","call_p0mlc","chat_r1mq2","ext_uohl6","f2l_86udp","ticket_akurb"
"event:115686","22m","call_mcce5","chat_9ow8q","","f2l_id1he","ticket_kabbe"
"event:962886","euy","call_8thyj","","ext_tmx07","f2l_3ilfu","ticket_b323u"
"event:300655","b9r","call_t0ymm","chat_pjyeo","","f2l_l03vx","ticket_fj0ji"
"event:929396","rl0","call_idboy","chat_f211o","ext_eimk6","f2l_ld3pi",""
"event:655222","f8b","call_gd14b","chat_s5q6j","","f2l_suv6m","ticket_1vv1u"
"event:721807","dtu","call_w9cyj","chat_34quj","ext_pw77k","f2l_nqq6m","ticket_xa80p"
"event:800383","a27","call_lvszn","chat_oqej5","ext_kxj35","","ticket_s1fu9"
"event:561905","q9q","call_unjtc","","ext_khcse","f2l_3sd7r","ticket_wwa53"
"event:756900","vie","","chat_92lwq","","f2l_vv3tu",""
"event:849252","9q0","","chat_di2c3","ext_zmc8x","","ticket_dqbwt"
"event:162430","2oj","","chat_50tm5","ext_vbnjh","","ticket_ulvtr"
"event:234715","ryr","call_65aql","chat_wlfes","ext_jjs2u","f2l_aaq16","ticket_poiud"
"event:604324","g7j","call_m59j1","chat_qs56g","ext_6m1yc","","ticket_6laco"
"event:816971","ifi","","chat_ttp6o","ext_7hyj4","f2l_347bl",""
"event:433137","6ad","call_slgk5","chat_smx7a","ext_mfk2b","","ticket_sy7jf"
"event:209705","63i","call_1xrrl","chat_bx8v9","ext_vtj46","f2l_vrqbf",""
"event:286259","jxs","call_4ehig","chat_hjbti","ext_agfol","","ticket_mqg8k"
"event:330806","y43","call_5smqd","chat_ymcg2","ext_otbpg","f2l_sloiu",""
"event:416824","hmo","call_wvlb7","chat_nhixk","ext_dh2ru","f2l_etvl5",""
"event:89353","t4r","call_w5onj","chat_wja13","ext_1w621","f2l_jrzur","ticket_emk2i"
"event:11570","ffe","call_khg5e","","","f2l_1nw54",""
"event:214327","cgd","call_4jr5c","","ext_06p14","f2l_x1w4j","ticket_xh272"
"event:884234","35v","","chat_kjwwf","ext_j1424","f2l_asrzv","ticket_rorag"
"event:27126","s9d","call_bfrm3","chat_9u8ku","ext_sbmyw","f2l_yimkp",""
"event:332103","bl9","","chat_skii3","","f2l_ml81p","ticket_pgrsk"
"event:656827","pjo","call_pu0lv","","","f2l_9m7he",""
"event:641944","l3r","","chat_dg74n","ext_9yqcm","f2l_joxyo",""
"event:371420","2k0","call_sojwd","chat_fq0o4","ext_1r9bo","f2l_ssy3j","ticket_hfj4t"
"event:934524","itz","","chat_zyc4g","ext_vbiwm","f2l_959nh",""
"event:248617","fy0","call_qnsry","","ext_7huc0","f2l_95nmr","ticket_ondr1"
"event:744154","5eo","call_yh5th","chat_g0lfz","","",""
"event:913499","b2r","call_jtsj7","chat_mqz4s","ext_v5ikh","f2l_922fa","ticket_mz5xz"
"event:822887","3hc","call_ujrud","","ext_yts45","f2l_fq7f1","ticket_wxqt5"
"event:945772","sau","call_3xr8y","chat_r2mpk","ext_lqh0o","f2l_pvqeo","ticket_shpw9"
"event:298610","8uv","call_glyol","","ext_d5rx3","f2l_tnsh8","ticket_hbwlt"
"event:834540","4qh","","chat_esgjt","ext_8paoa","f2l_p9sqi","ticket_w7shs"
"event:621705","swk","call_9wauc","chat_74jua","","f2l_5yilw","ticket_82tof"
"event:544240","c8s","","chat_diu6i","","",""
"event:673230","144","call_alx71","","ext_m07m9","",""
"event:854962","0xy","call_dlids","chat_rl8xu","ext_m2g08","f2l_kotu1","ticket_xt16h"
"event:739401","z24","call_ys171","chat_pfmb5","ext_ci0lw","",""
"event:896804","jlq","","chat_8riqq","ext_2drf2","",""
"event:516604","p5n","call_jodbs","chat_l5kft","ext_cupx9","","ticket_ita1j"
"event:12586","ikb","","chat_x3i2b","ext_p19lw","f2l_6cjmz",""
"event:675409","302","call_r23dd","","ext_upvof","f2l_enacb","ticket_xav8i"
"event:867826","m1s","call_hze8f","chat_ilif1","","","ticket_chpwc"
"event:981495","3kn","call_k378e","chat_1r5vi","ext_q6zfp","f2l_ijxah","ticket_m60ye"
"event:127025","hqr","call_aa065","","","f2l_1qiuq","ticket_vpq39"
"event:56063","pj9","","","ext_c3x4a","","ticket_dfs6k"
"event:408499","k7r","","chat_knwne","ext_f3t5d","","ticket_3zez8"
"event:331616","kzy","call_54giq","chat_jszea","","f2l_lq1y6","ticket_zj80q"
"event:331287","h3e","call_7t3ii","chat_r6dxj","","f2l_8fnw1","ticket_s3la4"
"event:324081","myo","call_m6swa","chat_reay2","ext_fc5zq","f2l_fe82h","ticket_ws2x1"
"event:329979","m25","call_k15l3","","ext_37a5k","f2l_kqmuk",""
"event:275272","bne","call_0xq7s","chat_kfbns","","f2l_frdc5",""
"event:328537","vn8","","chat_h0f3t","ext_v7ktb","f2l_5h922","ticket_gycxk"
"event:898800","z9z","","","ext_5hfua","f2l_8lfcf","ticket_uhutg"
"event:863720","l98","call_1eotr","","ext_ggnfc","f2l_oatv4",""
"event:699096","dki","call_qktw9","chat_fjda6","","f2l_3oq73",""
"event:866536","yck","call_ho9bc","chat_cedtd","ext_wyq2j","f2l_3ggh3","ticket_exztr"
"event:328862","mpv","call_6mw6o","chat_9iuii","ext_t3hkj","f2l_vq8l8","ticket_k59ls"
"event:544838","ica","call_rof6m","","ext_ia4hs","","ticket_o08uy"
"event:986626","9fr","call_elfmk","","ext_o9yed","f2l_7mrt7","ticket_ge8cq"
"event:54590","1vu","","chat_yg8vj","ext_zlxxx","f2l_qbmsi","ticket_tlx1e"
"event:539823","ycz","call_ig0z6","chat_86qi6","","","ticket_cb65e"
"event:138722","8gq","call_gcy6s","","","f2l_kwj5n","ticket_9hfph"
"event:341979","3w9","","chat_8wpoz","ext_vme5s","f2l_c5c60",""
"event:863230","k9t","call_ad6n8","chat_6zd51","ext_j76m0","",""
"event:292779","z1c","","chat_whorj","","f2l_b9s5e",""
"event:185230","hmu","","","ext_pkrrq","f2l_6xa2a","ticket_vsbqt"
"event:216668","xgr","call_4iida","","","f2l_9tzwr","ticket_u1f24"
"event:31497","3nt","call_yk7ak","","","f2l_bjkii","ticket_hmxup"
"event:697420","68i","call_tj6nc","chat_tczoj","","f2l_q44y6","ticket_t4t5j"
"event:220272","xx1","call_zf1l3","","ext_9o8nb","f2l_vbuyn","ticket_v5abk"
"event:523467","olk","","chat_w0p23","ext_xlimp","f2l_co4q7","ticket_avkrm"
"event:142600","pqc","call_p3q1c","chat_w4pv8","ext_2q0cs","f2l_28cnw",""
"event:980992","8wl","","","ext_jn0rp","f2l_3ecf9","ticket_aqhxe"
"event:796271","w2d","call_tz4ak","chat_7uca9","","f2l_wgtsd","ticket_0w90b"
"event:927215","gkg","call_m6igk","","ext_v3u66","f2l_xi6vy",""
"event:798126","5k7","call_9np9x","chat_cx2in","","f2l_yk95e","ticket_w5wmt"
"event:736715","5ux","call_j783k","chat_y6dwu","","f2l_cuotc","ticket_l4wua"
"event:721566","hjg","call_kzjw4","chat_2nuq9","ext_g41yq","","ticket_ftkeb"
"event:268415","mvt","call_2qwqv","","","",""
"event:358426","zqp","call_mkkgg","chat_7dzj6","ext_phiiy","f2l_j3txp",""
"event:162051","wem","call_8jdkj","chat_aa9co","ext_27q4y","f2l_b6cen","ticket_twg1w"
"event:612647","ag8","","chat_awbp1","","f2l_rule5","ticket_3tg60"
"event:745447","ctf","call_jl7dg","chat_9yacr","ext_abyfx","",""
"event:812480","rym","","chat_6eq4n","ext_qzwxd","","ticket_5ek8d"
"event:12075","8t7","call_dwt40","","","f2l_bfsnl",""
"event:979543","kwt","call_lrt1t","chat_pcpr2","ext_fvy88","f2l_ftitk","ticket_g3716"
"event:376595","1f1","call_tjtyp","chat_4zp46","ext_z4qrk","f2l_mmj7n","ticket_fojev"
"event:268457","3al","call_frp15","","ext_njxml","","ticket_8j56k"
"event:529423","0vk","call_ks9wy","","ext_4voem","","ticket_nwud6"
"event:506155","z6p","","chat_rts99","ext_kxabu","f2l_2n66d",""
"event:664910","f4z","","chat_y3n3x","ext_0xee2","","ticket_2ugdq"
"event:215400","jmq","call_j8yt8","chat_5g7nj","","f2l_wmjzd",""
"event:80166","nqs","call_vh7a5","chat_jtms5","","f2l_czm6j",""
"event:352544","9ki","","chat_ozaji","ext_k0qrq","f2l_crass",""
"event:72970","ymi","call_uw02v","chat_h1cfv","","f2l_xu42l","ticket_p0vac"
"event:957836","wii","call_5s06l","chat_nif42","ext_7vzfl","f2l_xw497",""
"event:857745","yum","call_xjdly","","","","ticket_4ernh"
"event:792470","g74","","chat_jvoyu","ext_aj36a","f2l_6rou9","ticket_l7md7"
"event:889463","2ig","call_6yqbe","chat_7wgy1","ext_9bv4m","f2l_33p6u","ticket_hhya6"
"event:877047","2ws","call_7jh02","chat_64i1q","ext_o4re2","f2l_mhj0l","ticket_wekzx"
"event:263691","59j","","chat_wyjxp","ext_tn9xi","f2l_euslz",""
"event:645668","d0y","","chat_5ldzx","ext_dgil6","f2l_yqy26",""
"event:228827","mw9","call_niz9c","chat_eewx0","ext_vqv26","",""
"event:696221","mis","","","ext_q9lvm","f2l_7k2ew","ticket_qhq97"
"event:1057","feg","call_x0h68","chat_wt4l4","ext_j2ozm","f2l_i2q4u","ticket_1d2b7"
"event:848177","bqx","call_d9k9w","chat_ncen3","ext_qiyz3","f2l_vinml","ticket_avzpr"
"event:602568","ak7","call_lg798","chat_u9zfh","","f2l_uvyaw",""
"event:437471","1wd","call_bxbd9","","ext_xzbvp","","ticket_02whd"
"event:254845","5vj","call_rx5nj","","ext_ahekm","f2l_vom5a","ticket_5lbqx"
"event:84120","iay","","chat_28tyf","","f2l_5do2a","ticket_sy2mb"
"event:469994","uy2","call_dct3b","chat_ebvz5","ext_urj51","f2l_ijtlr",""
"event:82959","ysr","call_fa2lv","chat_6ntdb","ext_jbh1y","f2l_ji736","ticket_a3af0"
"event:640389","r7q","call_sr5cj","chat_kvp5c","ext_0ow7j","f2l_znrom","ticket_xvsuc"
"event:367819","teh","call_owa4v","chat_gx2ui","ext_5qxbg","f2l_egtp1","ticket_gvpku"
"event:513543","v4o","call_ukul6","chat_w8qzn","","f2l_0a7l9",""
"event:557032","1im","","chat_qfgd9","ext_myv3v","","ticket_sdkac"
"event:35008","r6g","call_t75j0","chat_bixh4","","",""
"event:965379","vp7","","chat_941wp","ext_eolnb","f2l_9eb79","ticket_qdwa9"
